Date,Price,Open,High,Low,Vol.,Change %
2008-10-21,955.05,980.4,985.44,952.47,-,-0.0308
2008-10-20,985.4,943.51,985.4,943.51,-,0.0477
2008-10-17,940.55,942.29,984.64,918.74,-,-0.0062
2008-10-16,946.43,909.53,947.71,865.83,-,0.0425
2008-10-15,907.84,994.6,994.6,903.99,-,-0.0903
2008-10-14,998.01,"1,009.97","1,044.31",972.07,-,-0.0053
2008-10-13,"1,003.35",912.75,"1,006.93",912.75,-,0.1158
2008-10-10,899.22,902.31,936.36,839.8,-,-0.0118
2008-10-09,909.92,988.42,"1,005.25",909.19,-,-0.0762
2008-10-08,984.94,988.91,"1,021.06",970.97,-,-0.0113
2008-10-07,996.23,"1,057.60","1,072.91",996.23,-,-0.0574
2008-10-06,"1,056.89","1,097.56","1,097.56","1,007.97",-,-0.0385
2008-10-03,"1,099.23","1,115.16","1,153.82","1,098.14",-,-0.0135
2008-10-02,"1,114.28","1,160.64","1,160.64","1,111.43",-,-0.0403
2008-10-01,"1,161.06","1,164.17","1,167.03","1,140.77",-,-0.0045
2008-09-30,"1,166.36","1,113.78","1,168.03","1,113.78",-,0.0542
2008-09-29,"1,106.42","1,209.07","1,209.07","1,106.42",-,-0.0881
2008-09-26,"1,213.27","1,204.47","1,215.77","1,187.54",-,0.0034
2008-09-25,"1,209.18","1,187.87","1,220.03","1,187.87",-,0.0197
2008-09-24,"1,185.87","1,188.79","1,197.41","1,179.79",-,-0.002
2008-09-23,"1,188.22","1,207.61","1,221.15","1,187.06",-,-0.0156
2008-09-22,"1,207.09","1,255.37","1,255.37","1,205.61",-,-0.0382
2008-09-19,"1,255.08","1,213.11","1,265.12","1,213.11",-,0.0403
2008-09-18,"1,206.51","1,157.08","1,211.14","1,133.50",-,0.0433
2008-09-17,"1,156.39","1,210.34","1,210.34","1,155.88",-,-0.0471
2008-09-16,"1,213.60","1,188.31","1,214.84","1,169.28",-,0.0175
2008-09-15,"1,192.70","1,250.92","1,250.92","1,192.70",-,-0.0471
2008-09-12,"1,251.70","1,245.88","1,255.09","1,233.81",-,0.0021
2008-09-11,"1,249.05","1,229.04","1,249.98","1,211.54",-,0.0138
2008-09-10,"1,232.04","1,227.50","1,243.90","1,221.60",-,0.0061
2008-09-09,"1,224.51","1,267.98","1,268.66","1,224.51",-,-0.0341
2008-09-08,"1,267.79","1,249.50","1,274.42","1,247.12",-,0.0205
2008-09-05,"1,242.31","1,233.21","1,244.94","1,217.23",-,0.0044
2008-09-04,"1,236.83","1,271.80","1,271.80","1,232.83",-,-0.0299
2008-09-03,"1,274.98","1,276.61","1,280.60","1,265.59",-,-0.002
2008-09-02,"1,277.58","1,287.83","1,303.04","1,272.20",-,-0.0041
2008-08-29,"1,282.83","1,296.49","1,297.59","1,282.74",-,-0.0137
2008-08-28,"1,300.68","1,283.79","1,300.68","1,283.79",-,0.0148
2008-08-27,"1,281.66","1,271.29","1,285.05","1,270.03",-,0.008
2008-08-26,"1,271.51","1,267.03","1,275.65","1,263.21",-,0.0037
2008-08-25,"1,266.84","1,290.47","1,290.47","1,264.87",-,-0.0196
2008-08-22,"1,292.20","1,277.59","1,293.09","1,277.59",-,0.0113
2008-08-21,"1,277.72","1,271.07","1,281.40","1,265.22",-,0.0025
2008-08-20,"1,274.54","1,267.34","1,276.01","1,261.16",-,0.0062
2008-08-19,"1,266.69","1,276.65","1,276.65","1,263.11",-,-0.0093
2008-08-18,"1,278.60","1,298.14","1,300.22","1,274.51",-,-0.0151
2008-08-15,"1,298.20","1,293.85","1,302.05","1,290.74",-,0.0041
2008-08-14,"1,292.93","1,282.11","1,300.11","1,276.84",-,0.0055
2008-08-13,"1,285.83","1,288.64","1,294.03","1,274.86",-,-0.0029
2008-08-12,"1,289.59","1,304.79","1,304.79","1,285.64",-,-0.0121
2008-08-11,"1,305.32","1,294.42","1,313.15","1,291.41",-,0.0069
2008-08-08,"1,296.32","1,266.29","1,297.85","1,262.11",-,0.0239
2008-08-07,"1,266.07","1,286.51","1,286.51","1,264.29",-,-0.0179
2008-08-06,"1,289.19","1,283.99","1,291.67","1,276.00",-,0.0034
2008-08-05,"1,284.88","1,254.87","1,284.88","1,254.67",-,0.0287
2008-08-04,"1,249.01","1,253.27","1,260.49","1,247.45",-,-0.009
2008-08-01,"1,260.31","1,269.42","1,270.52","1,254.54",-,-0.0056
2008-07-31,"1,267.38","1,281.37","1,284.93","1,265.97",-,-0.0131
2008-07-30,"1,284.26","1,264.52","1,284.33","1,264.52",-,0.0167
2008-07-29,"1,263.20","1,236.38","1,263.20","1,236.38",-,0.0234
2008-07-28,"1,234.37","1,257.76","1,260.09","1,234.37",-,-0.0186
2008-07-25,"1,257.76","1,253.51","1,263.23","1,251.75",-,0.0042
2008-07-24,"1,252.54","1,283.22","1,283.22","1,251.48",-,-0.0231
2008-07-23,"1,282.19","1,278.87","1,291.17","1,276.06",-,0.0041
2008-07-22,"1,277.00","1,257.08","1,277.42","1,248.83",-,0.0135
2008-07-21,"1,260.00","1,261.82","1,267.74","1,255.70",-,-0.0005
2008-07-18,"1,260.68","1,258.22","1,262.23","1,251.81",-,0.0003
2008-07-17,"1,260.32","1,246.31","1,262.31","1,241.49",-,0.012
2008-07-16,"1,245.36","1,214.65","1,245.52","1,211.39",-,0.0251
2008-07-15,"1,214.91","1,226.83","1,234.35","1,200.44",-,-0.0109
2008-07-14,"1,228.30","1,241.61","1,253.50","1,225.01",-,-0.009
2008-07-11,"1,239.49","1,248.66","1,257.27","1,225.35",-,-0.0111
2008-07-10,"1,253.39","1,245.25","1,257.65","1,236.76",-,0.007
2008-07-09,"1,244.69","1,273.38","1,277.36","1,244.57",-,-0.0228
2008-07-08,"1,273.70","1,251.84","1,274.17","1,242.84",-,0.0171
2008-07-07,"1,252.31","1,262.90","1,273.95","1,240.68",-,-0.0084
2008-07-03,"1,262.90","1,262.96","1,271.48","1,252.01",-,0.0011
2008-07-02,"1,261.52","1,285.82","1,292.17","1,261.51",-,-0.0182
2008-07-01,"1,284.91","1,276.69","1,285.31","1,260.68",-,0.0038
2008-06-30,"1,280.00","1,278.06","1,290.31","1,274.86",-,0.0013
2008-06-27,"1,278.38","1,283.60","1,289.45","1,272.00",-,-0.0037
2008-06-26,"1,283.15","1,316.29","1,316.29","1,283.15",-,-0.0294
2008-06-25,"1,321.97","1,314.54","1,335.63","1,314.54",-,0.0058
2008-06-24,"1,314.29","1,317.23","1,326.02","1,304.42",-,-0.0028
2008-06-23,"1,318.00","1,319.77","1,323.78","1,315.31",-,0.0001
2008-06-20,"1,317.93","1,341.02","1,341.02","1,314.46",-,-0.0185
2008-06-19,"1,342.83","1,336.89","1,347.66","1,330.50",-,0.0038
2008-06-18,"1,337.81","1,349.59","1,349.59","1,333.40",-,-0.0097
2008-06-17,"1,350.93","1,360.71","1,366.59","1,350.54",-,-0.0068
2008-06-16,"1,360.14","1,358.85","1,364.70","1,352.07",-,0.0001
2008-06-13,"1,360.03","1,341.81","1,360.03","1,341.71",-,0.015
2008-06-12,"1,339.87","1,335.78","1,353.03","1,331.29",-,0.0033
2008-06-11,"1,335.49","1,357.09","1,357.09","1,335.47",-,-0.0169
2008-06-10,"1,358.44","1,358.98","1,366.84","1,351.56",-,-0.0024
2008-06-09,"1,361.76","1,360.83","1,370.63","1,350.62",-,0.0008
2008-06-06,"1,360.68","1,400.06","1,400.06","1,359.90",-,-0.0309
2008-06-05,"1,404.05","1,377.48","1,404.05","1,377.48",-,0.0195
2008-06-04,"1,377.20","1,376.26","1,388.18","1,371.74",-,-0.0003
2008-06-03,"1,377.65","1,386.42","1,393.12","1,370.12",-,-0.0058
2008-06-02,"1,385.67","1,399.62","1,399.62","1,377.79",-,-0.0105
2008-05-30,"1,400.38","1,398.36","1,404.46","1,398.08",-,0.0015
2008-05-29,"1,398.26","1,390.50","1,406.32","1,388.59",-,0.0053
2008-05-28,"1,390.84","1,386.54","1,391.25","1,378.16",-,0.004
2008-05-27,"1,385.35","1,375.97","1,387.40","1,373.07",-,0.0068
2008-05-23,"1,375.93","1,392.20","1,392.20","1,373.72",-,-0.0132
2008-05-22,"1,394.35","1,390.83","1,399.07","1,390.23",-,0.0026
2008-05-21,"1,390.71","1,414.06","1,419.12","1,388.81",-,-0.0161
2008-05-20,"1,413.40","1,424.49","1,424.49","1,409.09",-,-0.0093
2008-05-19,"1,426.63","1,425.28","1,440.24","1,421.63",-,0.0009
2008-05-16,"1,425.35","1,423.89","1,425.82","1,414.35",-,0.0013
2008-05-15,"1,423.57","1,408.36","1,424.40","1,406.87",-,0.0106
2008-05-14,"1,408.66","1,405.65","1,420.19","1,405.65",-,0.004
2008-05-13,"1,403.04","1,404.40","1,406.30","1,396.26",-,-0.0004
2008-05-12,"1,403.58","1,389.40","1,404.06","1,386.20",-,0.011
2008-05-09,"1,388.28","1,394.90","1,394.90","1,384.11",-,-0.0067
2008-05-08,"1,397.68","1,394.29","1,402.35","1,389.39",-,0.0037
2008-05-07,"1,392.57","1,417.49","1,419.54","1,391.16",-,-0.0181
2008-05-06,"1,418.26","1,405.60","1,421.57","1,397.10",-,0.0077
2008-05-05,"1,407.49","1,415.34","1,415.34","1,404.37",-,-0.0045
2008-05-02,"1,413.90","1,409.16","1,422.72","1,406.25",-,0.0032
2008-05-01,"1,409.34","1,385.97","1,410.07","1,383.07",-,0.0171
2008-04-30,"1,385.59","1,391.22","1,404.57","1,384.25",-,-0.0038
2008-04-29,"1,390.94","1,395.61","1,397.00","1,386.70",-,-0.0039
2008-04-28,"1,396.37","1,397.96","1,402.90","1,394.40",-,-0.0011
2008-04-25,"1,397.84","1,387.88","1,399.11","1,379.98",-,0.0065
2008-04-24,"1,388.82","1,380.52","1,397.72","1,371.09",-,0.0064
2008-04-23,"1,379.93","1,378.40","1,387.87","1,372.24",-,0.0029
2008-04-22,"1,375.94","1,386.43","1,386.43","1,369.84",-,-0.0088
2008-04-21,"1,388.17","1,387.72","1,390.23","1,379.25",-,-0.0016
2008-04-18,"1,390.33","1,369.00","1,395.90","1,369.00",-,0.0181
2008-04-17,"1,365.56","1,363.37","1,368.60","1,357.25",-,0.0006
2008-04-16,"1,364.71","1,337.02","1,365.49","1,337.02",-,0.0227
2008-04-15,"1,334.43","1,331.72","1,337.72","1,324.35",-,0.0046
2008-04-14,"1,328.32","1,332.20","1,335.64","1,326.16",-,-0.0034
2008-04-11,"1,332.83","1,357.98","1,357.98","1,331.21",-,-0.0204
2008-04-10,"1,360.55","1,355.37","1,367.24","1,350.11",-,0.0045
2008-04-09,"1,354.49","1,365.50","1,368.39","1,349.97",-,-0.0081
2008-04-08,"1,365.54","1,370.16","1,370.16","1,360.62",-,-0.0051
2008-04-07,"1,372.54","1,373.69","1,386.74","1,369.02",-,0.0016
2008-04-04,"1,370.40","1,369.85","1,380.91","1,362.83",-,0.0008
2008-04-03,"1,369.31","1,365.69","1,375.66","1,358.68",-,0.0013
2008-04-02,"1,367.53","1,369.96","1,377.95","1,361.55",-,-0.0019
2008-04-01,"1,370.18","1,326.41","1,370.18","1,326.41",-,0.0359
2008-03-31,"1,322.70","1,315.92","1,328.52","1,312.81",-,0.0057
2008-03-28,"1,315.22","1,327.02","1,334.87","1,312.95",-,-0.008
2008-03-27,"1,325.76","1,340.34","1,345.62","1,325.66",-,-0.0115
2008-03-26,"1,341.13","1,352.45","1,352.45","1,336.41",-,-0.0088
2008-03-25,"1,352.99","1,349.07","1,357.47","1,341.21",-,0.0023
2008-03-24,"1,349.88","1,330.29","1,359.68","1,330.29",-,0.0153
2008-03-20,"1,329.51","1,299.67","1,330.67","1,295.22",-,0.0239
2008-03-19,"1,298.42","1,330.97","1,341.51","1,298.42",-,-0.0243
2008-03-18,"1,330.74","1,277.16","1,330.74","1,277.16",-,0.0424
2008-03-17,"1,276.60","1,283.21","1,287.50","1,256.98",-,-0.009
2008-03-14,"1,288.14","1,316.05","1,321.47","1,274.86",-,-0.0208
2008-03-13,"1,315.48","1,305.26","1,321.68","1,282.11",-,0.0051
2008-03-12,"1,308.77","1,321.13","1,333.26","1,307.86",-,-0.009
2008-03-11,"1,320.65","1,274.40","1,320.65","1,274.40",-,0.0371
2008-03-10,"1,273.37","1,293.16","1,295.01","1,272.66",-,-0.0155
2008-03-07,"1,293.37","1,301.53","1,313.24","1,282.43",-,-0.0084
2008-03-06,"1,304.34","1,332.20","1,332.20","1,303.42",-,-0.022
2008-03-05,"1,333.70","1,327.69","1,344.19","1,320.22",-,0.0052
2008-03-04,"1,326.75","1,329.58","1,331.03","1,307.39",-,-0.0034
2008-03-03,"1,331.34","1,330.45","1,335.13","1,320.04",-,0.0005
2008-02-29,"1,330.63","1,364.07","1,364.07","1,325.42",-,-0.0271
2008-02-28,"1,367.68","1,378.16","1,378.16","1,363.16",-,-0.0089
2008-02-27,"1,380.02","1,378.95","1,388.34","1,372.00",-,-0.0009
2008-02-26,"1,381.29","1,371.76","1,387.34","1,363.29",-,0.0069
2008-02-25,"1,371.80","1,352.75","1,374.36","1,346.03",-,0.0138
2008-02-22,"1,353.11","1,344.22","1,354.30","1,327.04",-,0.0079
2008-02-21,"1,342.53","1,362.21","1,367.94","1,339.34",-,-0.0129
2008-02-20,"1,360.03","1,348.39","1,363.71","1,336.55",-,0.0083
2008-02-19,"1,348.78","1,355.86","1,367.28","1,345.05",-,-0.0009
2008-02-15,"1,349.99","1,347.52","1,350.00","1,338.13",-,0.0008
2008-02-14,"1,348.86","1,367.33","1,368.16","1,347.31",-,-0.0134
2008-02-13,"1,367.21","1,353.12","1,369.23","1,350.78",-,0.0136
2008-02-12,"1,348.86","1,340.55","1,362.10","1,339.36",-,0.0073
2008-02-11,"1,339.13","1,331.92","1,341.40","1,320.32",-,0.0059
2008-02-08,"1,331.29","1,336.88","1,341.22","1,321.06",-,-0.0042
2008-02-07,"1,336.91","1,324.01","1,347.16","1,316.75",-,0.0079
2008-02-06,"1,326.45","1,339.48","1,351.96","1,324.34",-,-0.0076
2008-02-05,"1,336.64","1,380.28","1,380.28","1,336.64",-,-0.032
2008-02-04,"1,380.82","1,395.38","1,395.38","1,379.69",-,-0.0105
2008-02-01,"1,395.42","1,378.60","1,396.02","1,375.93",-,0.0122
2008-01-31,"1,378.55","1,351.98","1,385.62","1,334.08",-,0.0168
2008-01-30,"1,355.81","1,362.22","1,385.86","1,352.95",-,-0.0048
2008-01-29,"1,362.30","1,355.94","1,364.93","1,350.19",-,0.0062
2008-01-28,"1,353.96","1,330.70","1,353.97","1,322.26",-,0.0175
2008-01-25,"1,330.61","1,357.32","1,368.56","1,327.50",-,-0.0159
2008-01-24,"1,352.07","1,340.13","1,355.15","1,334.31",-,0.0101
2008-01-23,"1,338.60","1,310.41","1,339.09","1,270.05",-,0.0214
2008-01-22,"1,310.50","1,312.94","1,322.09","1,274.29",-,-0.0111
2008-01-18,"1,325.19","1,333.90","1,350.28","1,312.51",-,-0.006
2008-01-17,"1,333.25","1,374.79","1,377.72","1,330.67",-,-0.0291
2008-01-16,"1,373.20","1,377.41","1,391.99","1,364.27",-,-0.0056
2008-01-15,"1,380.95","1,411.88","1,411.88","1,380.60",-,-0.0249
2008-01-14,"1,416.25","1,402.91","1,417.89","1,402.91",-,0.0109
2008-01-11,"1,401.02","1,419.91","1,419.91","1,394.83",-,-0.0136
2008-01-10,"1,420.33","1,406.78","1,429.09","1,395.31",-,0.0079
2008-01-09,"1,409.13","1,390.25","1,409.19","1,378.70",-,0.0136
2008-01-08,"1,390.19","1,415.71","1,430.28","1,388.30",-,-0.0184
2008-01-07,"1,416.18","1,414.07","1,423.87","1,403.45",-,0.0032
2008-01-04,"1,411.63","1,444.01","1,444.01","1,411.19",-,-0.0246
2008-01-03,"1,447.16","1,447.55","1,456.80","1,443.73",-,0
2008-01-02,"1,447.16","1,467.97","1,471.77","1,442.07",-,-0.0144
2007-12-31,"1,468.36","1,475.25","1,475.83","1,465.13",-,-0.0069
2007-12-28,"1,478.49","1,479.83","1,488.01","1,471.70",-,0.0015
2007-12-27,"1,476.27","1,495.05","1,495.05","1,475.86",-,-0.0143
2007-12-26,"1,497.66","1,495.12","1,498.85","1,488.20",-,0.0008
2007-12-24,"1,496.45","1,484.55","1,497.63","1,484.55",-,0.0081
2007-12-21,"1,484.46","1,463.19","1,485.40","1,463.19",-,0.0167
2007-12-20,"1,460.12","1,456.42","1,461.53","1,447.22",-,0.0049
2007-12-19,"1,453.00","1,454.70","1,464.42","1,445.31",-,-0.0014
2007-12-18,"1,454.98","1,445.92","1,460.16","1,435.65",-,0.0063
2007-12-17,"1,445.90","1,465.05","1,465.05","1,445.43",-,-0.015
2007-12-14,"1,467.95","1,486.19","1,486.67","1,467.78",-,-0.0137
2007-12-13,"1,488.41","1,483.27","1,489.40","1,469.21",-,0.0012
2007-12-12,"1,486.59","1,487.58","1,511.96","1,468.23",-,0.0061
2007-12-11,"1,477.65","1,516.68","1,523.57","1,475.99",-,-0.0253
2007-12-10,"1,515.96","1,505.11","1,518.27","1,504.96",-,0.0075
2007-12-07,"1,504.66","1,508.60","1,510.63","1,502.66",-,-0.0018
2007-12-06,"1,507.34","1,484.59","1,508.02","1,482.19",-,0.015
2007-12-05,"1,485.01","1,465.22","1,486.09","1,465.22",-,0.0152
2007-12-04,"1,462.79","1,471.34","1,471.34","1,460.66",-,-0.0065
2007-12-03,"1,472.42","1,479.63","1,481.16","1,470.08",-,-0.0059
2007-11-30,"1,481.14","1,471.83","1,488.94","1,470.89",-,0.0078
2007-11-29,"1,469.72","1,467.41","1,473.81","1,458.36",-,0.0005
2007-11-28,"1,469.02","1,432.95","1,471.62","1,432.95",-,0.0286
2007-11-27,"1,428.23","1,409.59","1,429.49","1,407.43",-,0.0149
2007-11-26,"1,407.22","1,440.74","1,446.09","1,406.10",-,-0.0232
2007-11-23,"1,440.70","1,417.62","1,440.86","1,417.62",-,0.0169
2007-11-21,"1,416.77","1,434.71","1,436.40","1,415.64",-,-0.0159
2007-11-20,"1,439.70","1,434.51","1,452.64","1,419.28",-,0.0045
2007-11-19,"1,433.27","1,456.70","1,456.70","1,430.42",-,-0.0175
2007-11-16,"1,458.74","1,453.09","1,462.18","1,443.99",-,0.0052
2007-11-15,"1,451.15","1,468.04","1,472.67","1,443.49",-,-0.0132
2007-11-14,"1,470.58","1,483.40","1,492.14","1,466.47",-,-0.0071
2007-11-13,"1,481.05","1,441.35","1,481.37","1,441.35",-,0.0291
2007-11-12,"1,439.18","1,453.66","1,464.94","1,438.53",-,-0.01
2007-11-09,"1,453.70","1,467.59","1,474.09","1,448.51",-,-0.0143
2007-11-08,"1,474.77","1,475.27","1,482.50","1,450.31",-,-0.0006
2007-11-07,"1,475.62","1,515.46","1,515.46","1,475.04",-,-0.0294
2007-11-06,"1,520.27","1,505.33","1,520.77","1,499.07",-,0.012
2007-11-05,"1,502.17","1,505.61","1,510.84","1,489.95",-,-0.005
2007-11-02,"1,509.65","1,511.07","1,513.15","1,492.53",-,0.0008
2007-11-01,"1,508.44","1,545.79","1,545.79","1,506.66",-,-0.0264
2007-10-31,"1,549.38","1,532.15","1,552.76","1,529.40",-,0.012
2007-10-30,"1,531.02","1,539.42","1,539.42","1,529.55",-,-0.0065
2007-10-29,"1,540.98","1,536.92","1,544.67","1,536.43",-,0.0037
2007-10-26,"1,535.28","1,522.17","1,535.53","1,520.18",-,0.0138
2007-10-25,"1,514.40","1,516.15","1,523.24","1,500.46",-,-0.001
2007-10-24,"1,515.88","1,516.61","1,517.23","1,489.56",-,-0.0024
2007-10-23,"1,519.59","1,509.30","1,520.01","1,503.61",-,0.0088
2007-10-22,"1,506.33","1,497.79","1,508.06","1,490.40",-,0.0038
2007-10-19,"1,500.63","1,540.00","1,540.00","1,500.26",-,-0.0256
2007-10-18,"1,540.08","1,539.29","1,542.79","1,531.76",-,-0.0008
2007-10-17,"1,541.24","1,544.44","1,550.66","1,526.01",-,0.0018
2007-10-16,"1,538.53","1,547.81","1,547.81","1,536.29",-,-0.0066
2007-10-15,"1,548.71","1,562.25","1,564.74","1,540.81",-,-0.0084
2007-10-12,"1,561.80","1,555.41","1,563.03","1,554.09",-,0.0048
2007-10-11,"1,554.41","1,564.72","1,576.09","1,546.72",-,-0.0052
2007-10-10,"1,562.47","1,564.98","1,565.42","1,555.46",-,-0.0017
2007-10-09,"1,565.15","1,553.18","1,565.26","1,551.82",-,0.0081
2007-10-08,"1,552.58","1,556.51","1,556.51","1,549.00",-,-0.0032
2007-10-05,"1,557.59","1,543.84","1,561.91","1,543.84",-,0.0096
2007-10-04,"1,542.84","1,539.91","1,544.02","1,537.63",-,0.0021
2007-10-03,"1,539.59","1,545.80","1,545.84","1,536.34",-,-0.0046
2007-10-02,"1,546.63","1,546.96","1,548.01","1,540.37",-,-0.0003
2007-10-01,"1,547.04","1,527.29","1,549.02","1,527.25",-,0.0102
2007-09-27,"1,531.38","1,527.32","1,532.46","1,525.81",-,0.0039
2007-09-26,"1,525.42","1,518.62","1,529.39","1,518.62",-,0.0054
2007-09-25,"1,517.21","1,516.34","1,518.27","1,507.13",-,-0.0003
2007-09-24,"1,517.73","1,525.75","1,530.18","1,516.15",-,-0.0053
2007-09-21,"1,525.75","1,518.75","1,530.89","1,518.75",-,0.0046
2007-09-20,"1,518.75","1,528.69","1,529.14","1,516.42",-,-0.0067
2007-09-19,"1,529.03","1,519.75","1,538.74","1,519.75",-,0.0061
2007-09-18,"1,519.78","1,476.63","1,519.89","1,476.63",-,0.0292
2007-09-17,"1,476.65","1,484.24","1,484.24","1,471.82",-,-0.0051
2007-09-14,"1,484.25","1,483.95","1,485.99","1,473.18",-,0.0002
2007-09-13,"1,483.95","1,471.47","1,489.58","1,471.47",-,0.0084
2007-09-12,"1,471.56","1,471.10","1,479.50","1,465.75",-,0
2007-09-11,"1,471.49","1,451.69","1,472.48","1,451.69",-,0.0136
2007-09-10,"1,451.70","1,453.50","1,462.25","1,439.29",-,-0.0013
2007-09-07,"1,453.55","1,478.55","1,478.55","1,449.07",-,-0.0169
2007-09-06,"1,478.55","1,472.03","1,481.49","1,467.41",-,0.0043
2007-09-05,"1,472.29","1,488.76","1,488.76","1,466.34",-,-0.0115
2007-09-04,"1,489.42","1,473.96","1,496.40","1,472.15",-,0.0105
2007-08-31,"1,473.99","1,457.61","1,481.47","1,457.61",-,0.0112
2007-08-30,"1,457.64","1,463.67","1,468.43","1,451.25",-,-0.0042
2007-08-29,"1,463.76","1,432.01","1,463.76","1,432.01",-,0.0219
2007-08-28,"1,432.36","1,466.72","1,466.72","1,432.01",-,-0.0235
2007-08-27,"1,466.79","1,479.36","1,479.36","1,465.98",-,-0.0085
2007-08-24,"1,479.37","1,462.34","1,479.40","1,460.54",-,0.0115
2007-08-23,"1,462.50","1,464.05","1,472.06","1,453.88",-,-0.0011
2007-08-22,"1,464.07","1,447.03","1,464.86","1,447.03",-,0.0117
2007-08-21,"1,447.12","1,445.55","1,455.32","1,439.76",-,0.0011
2007-08-20,"1,445.55","1,445.94","1,451.75","1,430.54",-,-0.0003
2007-08-17,"1,445.94","1,411.26","1,450.33","1,411.26",-,0.0246
2007-08-16,"1,411.27","1,406.64","1,415.97","1,370.60",-,0.0032
2007-08-15,"1,406.70","1,426.15","1,440.78","1,404.36",-,-0.0139
2007-08-14,"1,426.54","1,452.87","1,456.74","1,426.20",-,-0.0182
2007-08-13,"1,452.92","1,453.42","1,466.29","1,451.54",-,-0.0005
2007-08-10,"1,453.64","1,453.09","1,462.02","1,429.74",-,0.0004
2007-08-09,"1,453.09","1,497.21","1,497.21","1,453.09",-,-0.0296
2007-08-08,"1,497.49","1,476.22","1,503.89","1,476.22",-,0.0141
2007-08-07,"1,476.71","1,467.62","1,488.30","1,455.80",-,0.0062
2007-08-06,"1,467.67","1,433.04","1,467.67","1,427.39",-,0.0242
2007-08-03,"1,433.06","1,472.18","1,473.23","1,432.80",-,-0.0266
2007-08-02,"1,472.20","1,465.46","1,476.43","1,460.58",-,0.0044
2007-08-01,"1,465.81","1,455.18","1,468.38","1,439.59",-,0.0072
2007-07-31,"1,455.27","1,473.90","1,488.30","1,454.25",-,-0.0126
2007-07-30,"1,473.91","1,458.93","1,477.88","1,454.32",-,0.0103
2007-07-27,"1,458.95","1,482.44","1,488.53","1,458.95",-,-0.016
2007-07-26,"1,482.66","1,518.09","1,518.09","1,465.30",-,-0.0233
2007-07-25,"1,518.09","1,511.03","1,524.31","1,503.73",-,0.0047
2007-07-24,"1,511.04","1,541.57","1,541.57","1,508.62",-,-0.0198
2007-07-23,"1,541.57","1,534.06","1,547.23","1,534.06",-,0.0049
2007-07-20,"1,534.10","1,553.19","1,553.19","1,529.20",-,-0.0122
2007-07-19,"1,553.08","1,546.13","1,555.20","1,546.13",-,0.0045
2007-07-18,"1,546.17","1,549.20","1,549.20","1,533.67",-,-0.0021
2007-07-17,"1,549.37","1,549.52","1,555.32","1,547.74",-,-0.0001
2007-07-16,"1,549.52","1,552.50","1,555.90","1,546.69",-,-0.0019
2007-07-13,"1,552.50","1,547.68","1,555.10","1,544.85",-,0.0031
2007-07-12,"1,547.70","1,518.74","1,547.92","1,518.74",-,0.0191
2007-07-11,"1,518.76","1,509.93","1,519.34","1,506.10",-,0.0057
2007-07-10,"1,510.12","1,531.85","1,531.85","1,510.01",-,-0.0142
2007-07-09,"1,531.85","1,530.43","1,534.26","1,527.45",-,0.0009
2007-07-06,"1,530.44","1,524.96","1,532.40","1,520.47",-,0.0033
2007-07-05,"1,525.40","1,524.86","1,526.57","1,517.72",-,0.0003
2007-07-03,"1,524.87","1,519.12","1,526.01","1,519.12",-,0.0036
2007-07-02,"1,519.43","1,504.66","1,519.45","1,504.66",-,0.0107
2007-06-29,"1,503.35","1,505.70","1,517.53","1,493.61",-,-0.0016
2007-06-28,"1,505.71","1,506.32","1,514.84","1,503.41",-,-0.0004
2007-06-27,"1,506.34","1,492.62","1,506.80","1,484.18",-,0.009
2007-06-26,"1,492.89","1,497.68","1,506.12","1,490.54",-,-0.0032
2007-06-25,"1,497.74","1,502.56","1,514.29","1,492.68",-,-0.0032
2007-06-22,"1,502.56","1,522.19","1,522.19","1,500.74",-,-0.0129
2007-06-21,"1,522.19","1,512.50","1,522.90","1,504.75",-,0.0062
2007-06-20,"1,512.84","1,533.68","1,537.32","1,512.36",-,-0.0136
2007-06-19,"1,533.70","1,531.02","1,535.85","1,525.67",-,0.0017
2007-06-18,"1,531.05","1,532.90","1,535.44","1,529.31",-,-0.0012
2007-06-15,"1,532.91","1,522.97","1,538.71","1,522.97",-,0.0065
2007-06-14,"1,522.97","1,515.58","1,526.45","1,515.58",-,0.0048
2007-06-13,"1,515.67","1,492.65","1,515.70","1,492.65",-,0.0152
2007-06-12,"1,493.00","1,509.12","1,511.33","1,492.97",-,-0.0107
2007-06-11,"1,509.12","1,507.64","1,515.53","1,503.35",-,0.001
2007-06-08,"1,507.67","1,490.71","1,507.76","1,487.41",-,0.0114
2007-06-07,"1,490.72","1,517.36","1,517.36","1,490.37",-,-0.0176
2007-06-06,"1,517.38","1,530.57","1,530.57","1,514.13",-,-0.0089
2007-06-05,"1,530.95","1,539.12","1,539.12","1,525.62",-,-0.0053
2007-06-04,"1,539.18","1,536.28","1,540.53","1,532.31",-,0.0018
2007-06-01,"1,536.34","1,530.62","1,540.56","1,530.62",-,0.0037
2007-05-31,"1,530.62","1,530.19","1,535.56","1,528.26",-,0.0003
2007-05-30,"1,530.23","1,517.60","1,530.23","1,510.06",-,0.008
2007-05-29,"1,518.11","1,515.55","1,521.80","1,512.02",-,0.0016
2007-05-25,"1,515.73","1,507.50","1,517.41","1,507.50",-,0.0055
2007-05-24,"1,507.51","1,522.10","1,529.31","1,505.18",-,-0.0097
